date	who	what	link	helper	counter	flag
2014-04-12	Perhaps this 	 have come as less of a shock	http://www.economist.com/news/international/21600715-other-ball-games-are-failing-learn-american-footballs-experience	1	29	INTERNATIONAL
2014-04-12	“It 	 fall away as conditions improve; we want to compete on equal terms,” he says	http://www.economist.com/news/business/21600688-mix-natural-advantages-and-protectionism-has-made-dangote-group-nigerias-biggest-firm-now	1	30	BUSINESS
2014-04-12	If GDP in Africa continues to grow at the 5% annual rate it has managed in the past decade, demand for cement 	 grow at 7-10%, reckons Andy Gboka of Exotix, an investment bank that specialises in frontier markets	http://www.economist.com/news/business/21600688-mix-natural-advantages-and-protectionism-has-made-dangote-group-nigerias-biggest-firm-now	1	31	BUSINESS
2014-04-12	One risk is of idle plants 	 sales not match expectations	http://www.economist.com/news/business/21600688-mix-natural-advantages-and-protectionism-has-made-dangote-group-nigerias-biggest-firm-now	1	32	BUSINESS
2014-04-12	Dangote’s low debt and the sacks of cash made by the cement business 	 allow the bankers to sleep soundly	http://www.economist.com/news/business/21600688-mix-natural-advantages-and-protectionism-has-made-dangote-group-nigerias-biggest-firm-now	1	33	BUSINESS
2014-04-12	The local securities regulator demands that 25% of the business 	 be freely traded	http://www.economist.com/news/business/21600688-mix-natural-advantages-and-protectionism-has-made-dangote-group-nigerias-biggest-firm-now	1	34	BUSINESS
2014-04-12	The discipline of external investors 	 help Dangote become a firm that can compete outside its home market	http://www.economist.com/news/business/21600688-mix-natural-advantages-and-protectionism-has-made-dangote-group-nigerias-biggest-firm-now	1	35	BUSINESS
2014-04-12	Adding Holcim’s marketing nous to Lafarge’s technological know-how 	 give them an edge when it comes to developing high-margin products such as cements that dry quicker or set underwater, or even fancy decorative ones that provide a ready-made finish for architects	http://www.economist.com/news/business/21600690-giant-cement-merger-seeks-transform-struggling-industry-mixer	1	36	BUSINESS
2014-04-12	Such was his local influence that when the Supreme Court ruled that obscenity 	 be judged by “community standards”, every adult theatre in Cincinnati closed down	http://www.economist.com/news/obituary/21600648-charles-keating-moral-crusader-and-financial-snake-oil-salesman-died-march-31st-aged	1	37	OBITUARY
2014-04-19	Then he gobbled up Crimea, but the world accepted it—because Crimea 	 have been Russian all along	http://www.economist.com/news/leaders/21600979-cost-stopping-russian-bear-now-highbut-it-will-only-get-higher-if-west-does	1	1	LEADERS
2014-04-19	Yet, after the destabilisation of eastern Ukraine, even doves 	 grasp that the best chance of stability lies in standing up to Mr Putin, because firmness today is the way to avoid confrontation later	http://www.economist.com/news/leaders/21600979-cost-stopping-russian-bear-now-highbut-it-will-only-get-higher-if-west-does	1	2	LEADERS
2014-04-19	NATO 	 announce that it will hold exercises in central and eastern Europe, strengthen air and cyber defences there and immediately send some troops, missiles and aircraft to the Baltics and Poland	http://www.economist.com/news/leaders/21600979-cost-stopping-russian-bear-now-highbut-it-will-only-get-higher-if-west-does	1	3	LEADERS
2014-04-19	NATO members 	 pledge to increase military spending	http://www.economist.com/news/leaders/21600979-cost-stopping-russian-bear-now-highbut-it-will-only-get-higher-if-west-does	1	4	LEADERS
2014-04-19	France 	 cancel the sale of warships to Russia	http://www.economist.com/news/leaders/21600979-cost-stopping-russian-bear-now-highbut-it-will-only-get-higher-if-west-does	1	5	LEADERS
2014-04-19	But that will still leave 200m unregistered, and the issue of who 	 pay the bill unresolved	http://www.economist.com/news/leaders/21601027-worlds-sake-and-its-own-china-needs-change-way-it-builds-and-runs-its	1	6	LEADERS
2014-04-19	Oozing with gas, Algeria 	 be rich, but its economy is as moribund as its politics and rife with corruption	http://www.economist.com/news/leaders/21600984-even-if-arab-spring-has-sorely-disappointed-dictators-even-benevolent-ones-are-not	1	7	LEADERS
2014-04-19	It is tempting to say that this is proof that the euro crisis is over: that years of tough reform are paying off, and that lower bond yields 	 soon lead to greater investment and faster growth	http://www.economist.com/news/leaders/21600981-southern-europes-economies-are-worse-shape-tumbling-bond-yields-suggest-dont-go-potty	1	8	LEADERS
2014-04-19	Until that changes, investors in Europe’s periphery 	 expect more deflation and rising debt	http://www.economist.com/news/leaders/21600981-southern-europes-economies-are-worse-shape-tumbling-bond-yields-suggest-dont-go-potty	1	9	LEADERS
2014-04-19	BUDDHA BASNYATKathmandu, Nepal   Offshore finance and the BVIs SIR – The governor of the British Virgin Islands 	 veto a piece of legislation on cybercrimes recently approved by the assembly (“Going overboard”, March 29th)	http://www.economist.com/news/letters/21600953-india-offshore-accounts-climate-change-japan-illegal-booze-swat-teams	1	10	LETTERS
2014-04-19	Although the rights of individuals to financial privacy 	 be respected, it is also necessary to safeguard the rights of those damaged by the criminal activities that such privacy can invite	http://www.economist.com/news/letters/21600953-india-offshore-accounts-climate-change-japan-illegal-booze-swat-teams	1	11	LETTERS
2014-04-19	Journalists and whistle-blowers 	 not be penalised for bringing such crimes and injustices to light	http://www.economist.com/news/letters/21600953-india-offshore-accounts-climate-change-japan-illegal-booze-swat-teams	1	12	LETTERS
2014-04-19	MICHAEL ELLIOTTChief executiveThe ONE Campaign Washington, DC SIR - For a newspaper that extols the virtues of the democratic process, your suggestion that the British-appointed governor 	 veto a bill that is still only one-third of the way through the parliamentary process betrays a troubling lack of confidence in post-colonial legislatures	http://www.economist.com/news/letters/21600953-india-offshore-accounts-climate-change-japan-illegal-booze-swat-teams	1	13	LETTERS
2014-04-19	Food systems 	 be improved as a whole and waste reduced	http://www.economist.com/news/letters/21600953-india-offshore-accounts-climate-change-japan-illegal-booze-swat-teams	1	14	LETTERS
2014-04-19	When on April 12th the boss of the state-owned operator suggested that large chunks of the airport in Belo Horizonte that will not be refurbished in time for the football World Cup in June 	 simply be “veiled”, his remark elicited no more than a shrug of resignation	http://www.economist.com/news/americas/21600983-brazilian-workers-are-gloriously-unproductive-economy-grow-they-must-snap-out	1	15	AMERICAS
2014-04-19	Although he soon dropped out of the process, the question of how much the country 	 adjust its constitution to suit its militant tormentors became a routine topic on talk shows	http://www.economist.com/news/asia/21601047-seven-years-after-red-mosque-affair-renowned-extremist-re-emerges-returning-vengeance	1	16	ASIA
2014-04-19	In theory, circumstances are so different that America’s Asian allies 	 have no cause for concern	http://www.economist.com/news/asia/21601031-barack-obama-bound-disappoint-his-forthcoming-trip-asia-tricky-rebalancing-act	1	17	ASIA
2014-04-19	But 	 Mr Erdogan’s dictatorial outbursts persist, he might just have second thoughts	http://www.economist.com/news/europe/21601042-prime-minister-lashes-out-his-opponents-erdogan-v-judges-again	1	18	EUROPE
2014-04-19	On April 15th a Milan court ruled that Silvio Berlusconi 	 serve his sentence for tax fraud by helping in an old people’s home in Milan	http://www.economist.com/news/europe/21601044-embarrassments-pile-up-former-prime-minister-still-has-political-clout-silvio-berlusconi	1	19	EUROPE
2014-04-19	The question as to which country these (and other objects from Crimean museums) 	 return is creating a diplomatic conundrum	http://www.economist.com/news/europe/21601043-conflict-ukraine-spreads-its-museums-history-lessons	1	20	EUROPE
2014-04-19	The world 	 brace itself, says Wolfgang Arlt of the China Outbound Tourism Research Institute, to receive 100m aspiring Chinese keen for “their turn to see the Mona Lisa” and shop in big-brand stores, and 50m more experienced travellers keen to move beyond the tick-box attractions	http://www.economist.com/news/international/21601028-how-growing-chinese-middle-class-changing-global-tourism-industry-coming	1	21	INTERNATIONAL
2014-04-19	If the Nepalese government were to insist that rules protecting migrant workers in Qatar 	 be enforced, Qatari employers might look for workers elsewhere	http://www.economist.com/news/international/21601029-balancing-interests-migrant-workers-and-countries-they-live-and-still-they	1	22	INTERNATIONAL
2014-04-19	On its face, a cheaper currency 	 be a boon to domestic producers	http://www.economist.com/news/business/21601006-domestic-and-foreign-firms-wonder-how-serious-things-might-get-bad-worse	1	23	BUSINESS
2014-04-19	This 	 encourage more family-owned firms, hitherto worried about losing control, to raise capital to expand	http://www.economist.com/news/business/21600986-draft-companies-law-emirates-bit-disappointing-improving-desert-climate	1	24	BUSINESS
2014-04-19	He may have been willing to overrule old hands when it came to whether mining 	 be run by managers or miners—and do it with absolute self-confidence that brooked no question	http://www.economist.com/news/business/21600995-how-former-refugee-nazis-made-and-lost-several-fortunes-munks-tale	1	25	BUSINESS
2014-04-26	But governments 	 focus not on redistributing income but on generating more of it by reforming retirement and education	http://www.economist.com/news/leaders/21601253-ageing-economy-will-be-slower-and-more-unequal-oneunless-policy-starts-changing-now	1	1	LEADERS
2014-04-26	Age 	 no longer determine the appropriate end of a working life	http://www.economist.com/news/leaders/21601253-ageing-economy-will-be-slower-and-more-unequal-oneunless-policy-starts-changing-now	1	2	LEADERS
2014-04-26	Mandatory retirement ages and pension rules that discourage people from working longer 	 go	http://www.economist.com/news/leaders/21601253-ageing-economy-will-be-slower-and-more-unequal-oneunless-policy-starts-changing-now	1	3	LEADERS
2014-04-26	Welfare 	 reflect the greater opportunities open to the higher-skilled	http://www.economist.com/news/leaders/21601253-ageing-economy-will-be-slower-and-more-unequal-oneunless-policy-starts-changing-now	1	4	LEADERS
